ID,title,currency,price,location,meters,image,links
196,Venta  Duplex  | Vivienda O Consultorio Con Renta  | Palermo,US$,305000,"Armenia Al 2300, Botánico, Capital Federal",160.0,https://http2.mlstatic.com/D_NQ_NP_2X_620655-MLA78075670391_072024-E.webp,https://casa.mercadolibre.com.ar/MLA-1866704422-venta-duplex-vivienda-o-consultorio-con-renta-palermo-_JM?highlight=false&headerTopBrand=false#polycard_client=search-nordic&position=4&search_layout=grid&type=item&tracking_id=55fd95b3-4920-40c3-bcb5-90a9245177f0
197,Chateau Puerto Madero Depto De 2 Suites En Venta Con Cochera,US$,780000,"Julieta Lanteri 1300, Puerto Madero, Capital Federal",115.0,https://http2.mlstatic.com/D_NQ_NP_2X_862285-MLA71951297485_092023-E.webp,https://departamento.mercadolibre.com.ar/MLA-1390005923-chateau-puerto-madero-depto-de-2-suites-en-venta-con-cochera-_JM?highlight=false&headerTopBrand=false#polycard_client=search-nordic&position=5&search_layout=grid&type=item&tracking_id=55fd95b3-4920-40c3-bcb5-90a9245177f0
198,Departamento 4 Ambientes Con  Terraza - Venta Nuñez Belgrano,US$,445000,"Cuba Al 3300, Núñez, Capital Federal",131.0,https://http2.mlstatic.com/D_NQ_NP_2X_780806-MLA83624840097_042025-E.webp,https://departamento.mercadolibre.com.ar/MLA-1487950545-departamento-4-ambientes-con-terraza-venta-nunez-belgrano-_JM?highlight=false&headerTopBrand=false#polycard_client=search-nordic&position=6&search_layout=grid&type=item&tracking_id=55fd95b3-4920-40c3-bcb5-90a9245177f0
199,"Casa En  Venta  Con Jardín, Quincho Y Terraza En Colegiales!!",US$,530000,"Zabala Al 3500, Colegiales, Capital Federal",227.0,https://http2.mlstatic.com/D_NQ_NP_2X_757374-MLA82102715589_012025-E.webp,https://casa.mercadolibre.com.ar/MLA-1473260047-casa-en-venta-con-jardin-quincho-y-terraza-en-colegiales-_JM?highlight=false&headerTopBrand=false#polycard_client=search-nordic&position=7&search_layout=grid&type=item&tracking_id=55fd95b3-4920-40c3-bcb5-90a9245177f0
200,Departamento . 4 Ambientes . Balcon . Dependencia . Cochera . Villa Urquiza,US$,230000,"Mendoza 4900, Villa Urquiza, Capital Federal",95.0,https://http2.mlstatic.com/D_NQ_NP_2X_666618-MLA85078945303_052025-E.webp,https://departamento.mercadolibre.com.ar/MLA-1480473463-departamento-4-ambientes-balcon-dependencia-cochera-villa-urquiza-_JM?highlight=false&headerTopBrand=false#polycard_client=search-nordic&position=8&search_layout=grid&type=item&tracking_id=55fd95b3-4920-40c3-bcb5-90a9245177f0
201,"Ph Al Frente En Villa Crespo: Vivienda Con 17 Habitaciones, Terraza Y Sin Expensas",US$,285000,"Galicia 600, Villa Crespo, Capital Federal",210.0,https://http2.mlstatic.com/D_NQ_NP_2X_729649-MLA82678255766_032025-E.webp,https://inmueble.mercadolibre.com.ar/MLA-2027172090-ph-al-frente-en-villa-crespo-vivienda-con-17-habitaciones-terraza-y-sin-expensas-_JM?highlight=false&headerTopBrand=false#polycard_client=search-nordic&position=9&search_layout=grid&type=item&tracking_id=55fd95b3-4920-40c3-bcb5-90a9245177f0
202,Casa En Venta En Martinez 5 Amb Con Cochera,US$,395000,"Entre Rios Al 200, Martínez, San Isidro, Bs.As. G.B.A. Norte",236.0,https://http2.mlstatic.com/D_NQ_NP_2X_971191-MLA81182209881_122024-E.webp,https://casa.mercadolibre.com.ar/MLA-1971345892-casa-en-venta-en-martinez-5-amb-con-cochera-_JM?highlight=false&headerTopBrand=false#polycard_client=search-nordic&position=10&search_layout=grid&type=item&tracking_id=55fd95b3-4920-40c3-bcb5-90a9245177f0
203,En Venta Departamento 3 Ambientes  Zafiro Nordelta Tigre.,US$,229800,"Boulevard Chico Y Calle Del Portal . Entre Avenida De Los Lagos Y Sta Maria De Las Conchas, Nordelta, Tigre, Bs.As. G.B.A. Norte",77.0,https://http2.mlstatic.com/D_NQ_NP_2X_709976-MLA81309398256_122024-E.webp,https://departamento.mercadolibre.com.ar/MLA-1468448155-en-venta-departamento-3-ambientes-zafiro-nordelta-tigre-_JM?highlight=false&headerTopBrand=false#polycard_client=search-nordic&position=11&search_layout=grid&type=item&tracking_id=55fd95b3-4920-40c3-bcb5-90a9245177f0
204,"Casa En Venta  4 Ambientes En  Patagonia Vii - Arelauquen, Bariloche",US$,480000,"Klover Patagonia VII, San Carlos De Bariloche, Bariloche, Río Negro",118.0,https://http2.mlstatic.com/D_NQ_NP_2X_921121-MLA82890940194_032025-E.webp,https://casa.mercadolibre.com.ar/MLA-1927446414-casa-en-venta-4-ambientes-en-patagonia-vii-arelauquen-bariloche-_JM?highlight=false&headerTopBrand=false#polycard_client=search-nordic&position=12&search_layout=grid&type=item&tracking_id=55fd95b3-4920-40c3-bcb5-90a9245177f0
205,"Venta Casa En Ciudad Evita, Gran Parque Y Comodidades",US$,210000,"EL COATI . Entre El Blanquillo Y El Ambay, Ciudad Evita, La Matanza, Bs.As. G.B.A. Oeste",368.0,https://http2.mlstatic.com/D_NQ_NP_2X_828972-MLA80453696091_112024-E.webp,https://casa.mercadolibre.com.ar/MLA-1448303507-venta-casa-en-ciudad-evita-gran-parque-y-comodidades-_JM?highlight=false&headerTopBrand=false#polycard_client=search-nordic&position=13&search_layout=grid&type=item&tracking_id=55fd95b3-4920-40c3-bcb5-90a9245177f0
206,Venta Departamento 4 Ambientes En Martínez,US$,330000,"Repetto 0 Al 100, Martínez, San Isidro, Bs.As. G.B.A. Norte",120.0,https://http2.mlstatic.com/D_NQ_NP_2X_967522-MLA79857723341_102024-E.webp,https://departamento.mercadolibre.com.ar/MLA-1454433251-venta-departamento-4-ambientes-en-martinez-_JM?highlight=false&headerTopBrand=false#polycard_client=search-nordic&position=14&search_layout=grid&type=item&tracking_id=55fd95b3-4920-40c3-bcb5-90a9245177f0
207,Venta - Chalet Cuatro Ambientes Con Garage Y Patio - Viamonte 4390,US$,270000,"Viamonte Al 4390, San Carlos, Mar Del Plata, Bs.As. Costa Atlántica",154.0,https://http2.mlstatic.com/D_NQ_NP_2X_864788-MLA81863342140_012025-E.webp,https://casa.mercadolibre.com.ar/MLA-2004128796-venta-chalet-cuatro-ambientes-con-garage-y-patio-viamonte-4390-_JM?highlight=false&headerTopBrand=false#polycard_client=search-nordic&position=15&search_layout=grid&type=item&tracking_id=55fd95b3-4920-40c3-bcb5-90a9245177f0
208,Casa En Venta 5 Ambientes Hudson Chico,US$,220000,"Hudson Chico Venta 163 L35 6600, Guillermo Enrique Hudson, Berazategui, Bs.As. G.B.A. Sur",150.0,https://http2.mlstatic.com/D_NQ_NP_2X_907450-MLA83904600176_042025-E.webp,https://casa.mercadolibre.com.ar/MLA-1438228327-casa-en-venta-5-ambientes-hudson-chico-_JM?highlight=false&headerTopBrand=false#polycard_client=search-nordic&position=16&search_layout=grid&type=item&tracking_id=55fd95b3-4920-40c3-bcb5-90a9245177f0
209,Casa En  Venta En Victoria A Modernizar,US$,260000,"Ingeniero White Al 1000, Victoria, San Fernando, Bs.As. G.B.A. Norte",200.0,https://http2.mlstatic.com/D_NQ_NP_2X_787313-MLA81560692644_012025-E.webp,https://casa.mercadolibre.com.ar/MLA-1470441239-casa-en-venta-en-victoria-a-modernizar-_JM?highlight=false&headerTopBrand=false#polycard_client=search-nordic&position=17&search_layout=grid&type=item&tracking_id=55fd95b3-4920-40c3-bcb5-90a9245177f0
210,Excelente Casa De 4 Amb Con Jardin Patio Garage Y Terraza,US$,250000,"Irigoyen 717, Buenos Aires, Argentina, Versalles, Capital Federal",125.0,https://http2.mlstatic.com/D_NQ_NP_2X_705113-MLA72739442275_112023-E.webp,https://casa.mercadolibre.com.ar/MLA-1491524657-excelente-casa-de-4-amb-con-jardin-patio-garage-y-terraza-_JM?highlight=false&headerTopBrand=false#polycard_client=search-nordic&position=18&search_layout=grid&type=item&tracking_id=55fd95b3-4920-40c3-bcb5-90a9245177f0
211,Venta Departamento 2 Ambientes Con Cochera,US$,330000,"Olga Cossettini Al 1600, Puerto Madero, Capital Federal",63.0,https://http2.mlstatic.com/D_NQ_NP_2X_639118-MLA82064749853_012025-E.webp,https://departamento.mercadolibre.com.ar/MLA-1472882539-venta-departamento-2-ambientes-con-cochera-_JM?highlight=false&headerTopBrand=false#polycard_client=search-nordic&position=19&search_layout=grid&type=item&tracking_id=55fd95b3-4920-40c3-bcb5-90a9245177f0
212,Ph De 5 Ambientes En Almagro,US$,270000,"Billinghurst Al 300, Almagro, Capital Federal",142.0,https://http2.mlstatic.com/D_NQ_NP_2X_681510-MLA83821885199_042025-E.webp,https://inmueble.mercadolibre.com.ar/MLA-2054833760-ph-de-5-ambientes-en-almagro-_JM?highlight=false&headerTopBrand=false#polycard_client=search-nordic&position=20&search_layout=grid&type=item&tracking_id=55fd95b3-4920-40c3-bcb5-90a9245177f0
213,Departamento 4 Ambientes Con Dependencia Al Frente - Recoleta,US$,295000,"Arenales Al 2200, Recoleta, Capital Federal",127.0,https://http2.mlstatic.com/D_NQ_NP_2X_811441-MLA82799313008_032025-E.webp,https://departamento.mercadolibre.com.ar/MLA-1482712713-departamento-4-ambientes-con-dependencia-al-frente-recoleta-_JM?highlight=false&headerTopBrand=false#polycard_client=search-nordic&position=21&search_layout=grid&type=item&tracking_id=55fd95b3-4920-40c3-bcb5-90a9245177f0
214,Espectacular Casa En Venta A La Laguna En San Benito - Villanueva,US$,530000,"San Benito - Villanueva, Villa Nueva, Tigre, Bs.As. G.B.A. Norte",246.0,https://http2.mlstatic.com/D_NQ_NP_2X_887973-MLA80690128917_112024-E.webp,https://casa.mercadolibre.com.ar/MLA-1460613077-espectacular-casa-en-venta-a-la-laguna-en-san-benito-villanueva-_JM?highlight=false&headerTopBrand=false#polycard_client=search-nordic&position=22&search_layout=grid&type=item&tracking_id=55fd95b3-4920-40c3-bcb5-90a9245177f0
215,Casa En Venta 5 Amb En Parque Leloir,US$,590000,"Del Recado  Al 3700, Parque Leloir, Ituzaingó, Bs.As. G.B.A. Oeste",397.0,https://http2.mlstatic.com/D_NQ_NP_2X_724913-MLA81751226107_012025-E.webp,https://casa.mercadolibre.com.ar/MLA-1469801741-casa-en-venta-5-amb-en-parque-leloir-_JM?highlight=false&headerTopBrand=false#polycard_client=search-nordic&position=23&search_layout=grid&type=item&tracking_id=55fd95b3-4920-40c3-bcb5-90a9245177f0
216,"Excelente Casa En Venta,  Muy Buena Ubicación En La Horqueta - San Isidro",US$,748000,"Carlos Tejedor Al 2000, La Horqueta, San Isidro, Bs.As. G.B.A. Norte",443.0,https://http2.mlstatic.com/D_NQ_NP_2X_844080-MLA81506154545_122024-E.webp,https://casa.mercadolibre.com.ar/MLA-1982276636-excelente-casa-en-venta-muy-buena-ubicacion-en-la-horqueta-san-isidro-_JM?highlight=false&headerTopBrand=false#polycard_client=search-nordic&position=24&search_layout=grid&type=item&tracking_id=55fd95b3-4920-40c3-bcb5-90a9245177f0
217,"Venta Depto 4 Amb Mas Escritorio, Cochera Nuñez",US$,230000,"Vedia 1600, Núñez, Capital Federal",104.0,https://http2.mlstatic.com/D_NQ_NP_2X_714976-MLA83707102218_042025-E.webp,https://departamento.mercadolibre.com.ar/MLA-1491327675-venta-depto-4-amb-mas-escritorio-cochera-nunez-_JM?highlight=false&headerTopBrand=false#polycard_client=search-nordic&position=25&search_layout=grid&type=item&tracking_id=55fd95b3-4920-40c3-bcb5-90a9245177f0
218,"Casa En Venta En Barrio Cerrado San Benito, Villanueva Tigre",US$,350000,"Av. Agustin Alvarez 9500, San Benito Villanueva, Tigre GBA, San Benito, Tigre, Bs.As. G.B.A. Norte",207.0,https://http2.mlstatic.com/D_NQ_NP_2X_639750-MLA82366252020_022025-E.webp,https://casa.mercadolibre.com.ar/MLA-2019808818-casa-en-venta-en-barrio-cerrado-san-benito-villanueva-tigre-_JM?highlight=false&headerTopBrand=false#polycard_client=search-nordic&position=26&search_layout=grid&type=item&tracking_id=55fd95b3-4920-40c3-bcb5-90a9245177f0
219,Casa En Venta A Estrenar A Laguna En Barrio Vistas Puertos - Orientacion Norte,US$,449000,"VISTAS - PUERTOS, Puertos, Escobar, Bs.As. G.B.A. Norte",219.0,https://http2.mlstatic.com/D_NQ_NP_2X_966980-MLA84666494611_052025-E.webp,https://casa.mercadolibre.com.ar/MLA-2000112702-casa-en-venta-a-estrenar-a-laguna-en-barrio-vistas-puertos-orientacion-norte-_JM?highlight=false&headerTopBrand=false#polycard_client=search-nordic&position=27&search_layout=grid&type=item&tracking_id=55fd95b3-4920-40c3-bcb5-90a9245177f0
220,"Venta, Casa, Puertos, Riberas, Lote Al 200",US$,530000,"Venta, Casa, Puertos, Riberas, Lote AL 200, Puertos, Escobar, Bs.As. G.B.A. Norte",360.0,https://http2.mlstatic.com/D_NQ_NP_2X_747372-MLA79423442956_092024-E.webp,https://casa.mercadolibre.com.ar/MLA-1920586568-venta-casa-puertos-riberas-lote-al-200-_JM?highlight=false&headerTopBrand=false#polycard_client=search-nordic&position=28&search_layout=grid&type=item&tracking_id=55fd95b3-4920-40c3-bcb5-90a9245177f0
221,Casa  En Venta De Cuatros Ambientes - Haedo Sur,US$,205000,"El Ceibo 600 UF 2, Haedo, Morón, Bs.As. G.B.A. Oeste",130.0,https://http2.mlstatic.com/D_NQ_NP_2X_693463-MLA83436113994_042025-E.webp,https://casa.mercadolibre.com.ar/MLA-1983282510-casa-en-venta-de-cuatros-ambientes-haedo-sur-_JM?highlight=false&headerTopBrand=false#polycard_client=search-nordic&position=29&search_layout=grid&type=item&tracking_id=55fd95b3-4920-40c3-bcb5-90a9245177f0
222,"Impecable Dúplex 3 Ambientes Apto Credito, Baño Y Toilette, Cochera Y Quincho.",US$,210000,"Uzal Al 4000, Olivos, Vicente López, Bs.As. G.B.A. Norte",90.0,https://http2.mlstatic.com/D_NQ_NP_2X_659588-MLA82039191393_012025-E.webp,https://casa.mercadolibre.com.ar/MLA-1472589941-impecable-duplex-3-ambientes-apto-credito-bano-y-toilette-cochera-y-quincho-_JM?highlight=false&headerTopBrand=false#polycard_client=search-nordic&position=30&search_layout=grid&type=item&tracking_id=55fd95b3-4920-40c3-bcb5-90a9245177f0
223,Casa En Venta En  Caballito,US$,675000,"Planes  Al 1100, Caballito, Capital Federal",342.0,https://http2.mlstatic.com/D_NQ_NP_2X_960466-MLA82136103614_022025-E.webp,https://casa.mercadolibre.com.ar/MLA-2013287016-casa-en-venta-en-caballito-_JM?highlight=false&headerTopBrand=false#polycard_client=search-nordic&position=31&search_layout=grid&type=item&tracking_id=55fd95b3-4920-40c3-bcb5-90a9245177f0
224,"Venta Departamento Palermo Botanico 4 Amb, Cochera",US$,350000,"Av. Gral Las Heras 4000, Palermo, Capital Federal",124.0,https://http2.mlstatic.com/D_NQ_NP_2X_659843-MLA83475013086_042025-E.webp,https://departamento.mercadolibre.com.ar/MLA-2044023260-venta-departamento-palermo-botanico-4-amb-cochera-_JM?highlight=false&headerTopBrand=false#polycard_client=search-nordic&position=32&search_layout=grid&type=item&tracking_id=55fd95b3-4920-40c3-bcb5-90a9245177f0
225,Hermoso Chalet 4 Amb Garaje  3 Baños - Fondito Libre -,US$,295000,"Pje. Alicante 1928, Versalles, Capital Federal",150.0,https://http2.mlstatic.com/D_NQ_NP_2X_618894-MLA82203198083_012025-E.webp,https://casa.mercadolibre.com.ar/MLA-2006508232-hermoso-chalet-4-amb-garaje-3-banos-fondito-libre--_JM?highlight=false&headerTopBrand=false#polycard_client=search-nordic&position=33&search_layout=grid&type=item&tracking_id=55fd95b3-4920-40c3-bcb5-90a9245177f0
226,"Venta Casa 6 Ambientes Con Jardin,  Pileta Y Parrilla En Lomas De Nuñez",US$,720000,"Correa  Al 1900, Núñez, Capital Federal",320.0,https://http2.mlstatic.com/D_NQ_NP_2X_704724-MLA80475559625_112024-E.webp,https://casa.mercadolibre.com.ar/MLA-1952399166-venta-casa-6-ambientes-con-jardin-pileta-y-parrilla-en-lomas-de-nunez-_JM?highlight=false&headerTopBrand=false#polycard_client=search-nordic&position=34&search_layout=grid&type=item&tracking_id=55fd95b3-4920-40c3-bcb5-90a9245177f0
227,Casa En Venta En Lomas De Zamora Oeste,US$,380000,"Las Heras Al 100, Lomas De Zamora, Bs.As. G.B.A. Sur",251.0,https://http2.mlstatic.com/D_NQ_NP_2X_916791-MLA81307607521_122024-E.webp,https://casa.mercadolibre.com.ar/MLA-1464719685-casa-en-venta-en-lomas-de-zamora-oeste-_JM?highlight=false&headerTopBrand=false#polycard_client=search-nordic&position=35&search_layout=grid&type=item&tracking_id=55fd95b3-4920-40c3-bcb5-90a9245177f0
228,Venta Casa 5 Ambientes Impecable Triplex Garage Caballito,US$,495000,"Puan Al 300, Caballito, Capital Federal",171.0,https://http2.mlstatic.com/D_NQ_NP_2X_828383-MLA81816302097_012025-E.webp,https://casa.mercadolibre.com.ar/MLA-1991001970-venta-casa-5-ambientes-impecable-triplex-garage-caballito-_JM?highlight=false&headerTopBrand=false#polycard_client=search-nordic&position=36&search_layout=grid&type=item&tracking_id=55fd95b3-4920-40c3-bcb5-90a9245177f0
229,Casa En  Casa En Venta - 4 Ambientes - Gran Parque Arbolado Con Piscina - Impecable,US$,285000,"Los Robles Al 1900, Ingeniero Maschwitz, Escobar, Bs.As. G.B.A. Norte",185.0,https://http2.mlstatic.com/D_NQ_NP_2X_779933-MLA84704539513_052025-E.webp,https://casa.mercadolibre.com.ar/MLA-2081843776-casa-en-casa-en-venta-4-ambientes-gran-parque-arbolado-con-piscina-impecable-_JM?highlight=false&headerTopBrand=false#polycard_client=search-nordic&position=37&search_layout=grid&type=item&tracking_id=55fd95b3-4920-40c3-bcb5-90a9245177f0
230,"Bajo De Precio - Bayres Madero - Depto En Esquina De 2 Suites, Impecable !! Sin Cochera",US$,428000,"Juana Manso 1100, Puerto Madero, Capital Federal",110.0,https://http2.mlstatic.com/D_NQ_NP_2X_671902-MLA80191607980_112024-E.webp,https://departamento.mercadolibre.com.ar/MLA-1951384142-bajo-de-precio-bayres-madero-depto-en-esquina-de-2-suites-impecable-sin-cochera-_JM?highlight=false&headerTopBrand=false#polycard_client=search-nordic&position=38&search_layout=grid&type=item&tracking_id=55fd95b3-4920-40c3-bcb5-90a9245177f0
231,Venta Departamento 4 Ambientes  Cochera Caballito,US$,280000,"Beauchef  Al 700, Caballito, Capital Federal",90.0,https://http2.mlstatic.com/D_NQ_NP_2X_876281-MLA82789309913_022025-E.webp,https://departamento.mercadolibre.com.ar/MLA-2022590790-venta-departamento-4-ambientes-cochera-caballito-_JM?highlight=false&headerTopBrand=false#polycard_client=search-nordic&position=39&search_layout=grid&type=item&tracking_id=55fd95b3-4920-40c3-bcb5-90a9245177f0
232,Casa En Venta - Barrio Santa Elena - Pilar Del Este,US$,249000,"Casa En Venta - Barrio Santa Elena - Pilar Del Este, Pilar Del Este, Pilar, Bs.As. G.B.A. Norte",179.0,https://http2.mlstatic.com/D_NQ_NP_2X_884033-MLA83177213563_032025-E.webp,https://casa.mercadolibre.com.ar/MLA-1483887639-casa-en-venta-barrio-santa-elena-pilar-del-este-_JM?highlight=false&headerTopBrand=false#polycard_client=search-nordic&position=40&search_layout=grid&type=item&tracking_id=55fd95b3-4920-40c3-bcb5-90a9245177f0
233,"Impecable Casa 4 Ambientes - Nordelta, Puerto Escondido",US$,225000,"AV DEL Puerto Al 600, Nordelta Puerto Escondido, Tigre, Bs.As. G.B.A. Norte",113.0,https://http2.mlstatic.com/D_NQ_NP_2X_805867-MLA80915940738_122024-E.webp,https://casa.mercadolibre.com.ar/MLA-1971280734-impecable-casa-4-ambientes-nordelta-puerto-escondido-_JM?highlight=false&headerTopBrand=false#polycard_client=search-nordic&position=41&search_layout=grid&type=item&tracking_id=55fd95b3-4920-40c3-bcb5-90a9245177f0
234,Casa 5 Ambientes C/ Dependencia. Venta Pinamar,US$,280000,"DE LAS Hesperides Al 1400, Pinamar, Bs.As. Costa Atlántica",237.0,https://http2.mlstatic.com/D_NQ_NP_2X_941984-MLA81336430545_122024-E.webp,https://casa.mercadolibre.com.ar/MLA-1464855561-casa-5-ambientes-c-dependencia-venta-pinamar-_JM?highlight=false&headerTopBrand=false#polycard_client=search-nordic&position=42&search_layout=grid&type=item&tracking_id=55fd95b3-4920-40c3-bcb5-90a9245177f0
235,Casa En Venta En Florida 5 Ambientes Con Jardín,US$,380000,"Ayacucho 1000, Florida, Vicente López, Bs.As. G.B.A. Norte",189.0,https://http2.mlstatic.com/D_NQ_NP_2X_746989-MLA70463115855_072023-E.webp,https://casa.mercadolibre.com.ar/MLA-1411075689-casa-en-venta-en-florida-5-ambientes-con-jardin-_JM?highlight=false&headerTopBrand=false#polycard_client=search-nordic&position=43&search_layout=grid&type=item&tracking_id=55fd95b3-4920-40c3-bcb5-90a9245177f0
236,Chacra En Capilla Del Señor. Casa De Campo Y Casa De Huéspedes. Lote 17.745 M2. Pileta Y Bosquecito.,US$,375000,"Antartida Al 1300, Capilla Del Señor, Exaltación De La Cruz, Buenos Aires Interior",0.0,https://http2.mlstatic.com/D_NQ_NP_2X_951526-MLA82164261055_012025-E.webp,https://inmueble.mercadolibre.com.ar/MLA-2004786420-chacra-en-capilla-del-senor-casa-de-campo-y-casa-de-huespedes-lote-17745-m2-pileta-y-bosquecito-_JM?highlight=false&headerTopBrand=false#polycard_client=search-nordic&position=44&search_layout=grid&type=item&tracking_id=55fd95b3-4920-40c3-bcb5-90a9245177f0
237,En Venta. El Talar De Martinez. 3 Ambs. Quincho Y Terraza Propios. Cochera.,US$,285000,"Monseñor Larumbe 3100, El Talar De Martínez, San Isidro, Bs.As. G.B.A. Norte",87.0,https://http2.mlstatic.com/D_NQ_NP_2X_772807-MLA82667352312_032025-E.webp,https://departamento.mercadolibre.com.ar/MLA-2026960782-en-venta-el-talar-de-martinez-3-ambs-quincho-y-terraza-propios-cochera-_JM?highlight=false&headerTopBrand=false#polycard_client=search-nordic&position=45&search_layout=grid&type=item&tracking_id=55fd95b3-4920-40c3-bcb5-90a9245177f0
238,Departamento 4 Dormitorios. Contrafrente. Piso Alto. Vista Abierta. Luminoso. Cochera,US$,259500,"GUEMES 3500, Palermo, Capital Federal",119.0,https://http2.mlstatic.com/D_NQ_NP_2X_995489-MLA83710885771_042025-E.webp,https://departamento.mercadolibre.com.ar/MLA-2050598256-departamento-4-dormitorios-contrafrente-piso-alto-vista-abierta-luminoso-cochera-_JM?highlight=false&headerTopBrand=false#polycard_client=search-nordic&position=46&search_layout=grid&type=item&tracking_id=55fd95b3-4920-40c3-bcb5-90a9245177f0
239,"Casa  Estilo Inglés, 5 Dormitorios, Patio Y Cochera- San Lorenzo 1900- Centro- Rosario | Venta",US$,265000,"San Lorenzo 1920, Centro, Rosario, Santa Fe",502.0,https://http2.mlstatic.com/D_NQ_NP_2X_800634-MLA78973637277_092024-E.webp,https://casa.mercadolibre.com.ar/MLA-1901952070-casa-estilo-ingles-5-dormitorios-patio-y-cochera-san-lorenzo-1900-centro-rosario-venta-_JM?highlight=false&headerTopBrand=false#polycard_client=search-nordic&position=47&search_layout=grid&type=item&tracking_id=55fd95b3-4920-40c3-bcb5-90a9245177f0
240,"Casa En  Nautico Los Molinos - Valle Fantastico, Calamuchita, Cordoba",US$,230000,"Nautico Los Molinos, Villa Ciudad De América, Santa María, Córdoba",126.0,https://http2.mlstatic.com/D_NQ_NP_2X_811985-MLA81807123550_012025-E.webp,https://casa.mercadolibre.com.ar/MLA-2001423224-casa-en-nautico-los-molinos-valle-fantastico-calamuchita-cordoba-_JM?highlight=false&headerTopBrand=false#polycard_client=search-nordic&position=48&search_layout=grid&type=item&tracking_id=55fd95b3-4920-40c3-bcb5-90a9245177f0
241,Casa En Venta 3 Dormitorios En Parque Leloir,US$,380000,"De La Cueca Al 2800| Nuevo Valor, Parque Leloir, Ituzaingó, Bs.As. G.B.A. Oeste",175.0,https://http2.mlstatic.com/D_NQ_NP_2X_964676-MLA81481379584_012025-E.webp,https://casa.mercadolibre.com.ar/MLA-1988612910-casa-en-venta-3-dormitorios-en-parque-leloir-_JM?highlight=false&headerTopBrand=false#polycard_client=search-nordic&position=1&search_layout=grid&type=item&tracking_id=82a03399-57bb-4fc4-b141-e9f6257d0baa
242,Casa En Barrio Privado La Araucaria Bella Vista,US$,320000,"Santa Fe 500, Bella Vista, San Miguel, Bs.As. G.B.A. Norte",181.0,https://http2.mlstatic.com/D_NQ_NP_2X_745388-MLA81480760704_012025-E.webp,https://casa.mercadolibre.com.ar/MLA-1988599466-casa-en-barrio-privado-la-araucaria-bella-vista-_JM?highlight=false&headerTopBrand=false#polycard_client=search-nordic&position=2&search_layout=grid&type=item&tracking_id=82a03399-57bb-4fc4-b141-e9f6257d0baa
243,Venta Departamento 4 Ambientes En Palermo,US$,340000,"Julian Alvarez  Al 2700, Palermo, Capital Federal",161.0,https://http2.mlstatic.com/D_NQ_NP_2X_871158-MLA81310342791_122024-E.webp,https://departamento.mercadolibre.com.ar/MLA-1464726917-venta-departamento-4-ambientes-en-palermo-_JM?highlight=false&headerTopBrand=false#polycard_client=search-nordic&position=3&search_layout=grid&type=item&tracking_id=82a03399-57bb-4fc4-b141-e9f6257d0baa
244,"Venta Departamento 4 Ambientes Caballito Dependencia, Cochera Y Baulera",US$,225000,"Hidalgo Al 800, Caballito, Capital Federal",97.0,https://http2.mlstatic.com/D_NQ_NP_2X_692779-MLA83105450931_032025-E.webp,https://departamento.mercadolibre.com.ar/MLA-2031478362-venta-departamento-4-ambientes-caballito-dependencia-cochera-y-baulera-_JM?highlight=false&headerTopBrand=false#polycard_client=search-nordic&position=4&search_layout=grid&type=item&tracking_id=82a03399-57bb-4fc4-b141-e9f6257d0baa
245,Casa En Venta Y/o Alquiler En El Malacate Vista Abierta A Cancha De Polo 4 Dorm Pileta,US$,345000,"Haras El Malacate - Capilla Del Señor - Exaltación De La Cruz, Haras El Malacate, Exaltación De La Cruz, Buenos Aires Interior",250.0,https://http2.mlstatic.com/D_NQ_NP_2X_898393-MLA78925467336_092024-E.webp,https://casa.mercadolibre.com.ar/MLA-1907162200-casa-en-venta-yo-alquiler-en-el-malacate-vista-abierta-a-cancha-de-polo-4-dorm-pileta-_JM?highlight=false&headerTopBrand=false#polycard_client=search-nordic&position=5&search_layout=grid&type=item&tracking_id=82a03399-57bb-4fc4-b141-e9f6257d0baa
246,Venta - Ph - Retasado - Tipo Casa Al Frente - 5 Ambientes - Villa Urquiza,US$,219000,"Machain Al 3100, Villa Urquiza, Capital Federal",118.0,https://http2.mlstatic.com/D_NQ_NP_2X_896287-MLA84628610496_052025-E.webp,https://inmueble.mercadolibre.com.ar/MLA-2010272644-venta-ph-retasado-tipo-casa-al-frente-5-ambientes-villa-urquiza-_JM?highlight=false&headerTopBrand=false#polycard_client=search-nordic&position=6&search_layout=grid&type=item&tracking_id=82a03399-57bb-4fc4-b141-e9f6257d0baa
247,Casa 4 Amb. A Terminar En Bº  Cerrado El Resguardo Cdad Evita Apto Crédito,US$,280000,"El Cisne, Ciudad Evita, La Matanza, Bs.As. G.B.A. Oeste",262.0,https://http2.mlstatic.com/D_NQ_NP_2X_944697-MLA80917393212_122024-E.webp,https://casa.mercadolibre.com.ar/MLA-1464015047-casa-4-amb-a-terminar-en-b-cerrado-el-resguardo-cdad-evita-apto-credito-_JM?highlight=false&headerTopBrand=false#polycard_client=search-nordic&position=7&search_layout=grid&type=item&tracking_id=82a03399-57bb-4fc4-b141-e9f6257d0baa
