ID,title,currency,price,location,image,links
426,Casa 4 Ambientes En Barrio Hudson Chico,US$,180000,"Barrio Hudson Chico 71-163 6630, Guillermo Enrique Hudson, Berazategui, Bs.As. G.B.A. Sur","data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",https://casa.mercadolibre.com.ar/MLA-1738944128-casa-4-ambientes-en-barrio-hudson-chico-_JM#polycard_client=search-nordic&position=42&search_layout=grid&type=item&tracking_id=dde9eec9-5b52-4c4f-a1f7-6361453d995c
427,Venta Casa Parque Chacabuco,US$,155000,"THORNE Al 1200. Entre Asamblea, Avda. Y Santander, Parque Chacabuco, Capital Federal","data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",https://casa.mercadolibre.com.ar/MLA-1429044155-venta-casa-parque-chacabuco-_JM#polycard_client=search-nordic&position=43&search_layout=grid&type=item&tracking_id=dde9eec9-5b52-4c4f-a1f7-6361453d995c
428,Duplex 3 Dormitorio 3 Baños - Docta - Entrega Febrero 2025,US$,135000,"Calle Publica, Docta Urbanización, Córdoba","data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",https://casa.mercadolibre.com.ar/MLA-1805928818-duplex-3-dormitorio-3-banos-docta-entrega-febrero-2025-_JM#polycard_client=search-nordic&position=44&search_layout=grid&type=item&tracking_id=dde9eec9-5b52-4c4f-a1f7-6361453d995c
429,Casa San Sebastian Area 1 Fondo Verde,US$,189000,"San Sebastian Area 1, San Sebastián, Escobar, Bs.As. G.B.A. Norte","data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",https://casa.mercadolibre.com.ar/MLA-1805852578-casa-san-sebastian-area-1-fondo-verde-_JM#polycard_client=search-nordic&position=45&search_layout=grid&type=item&tracking_id=dde9eec9-5b52-4c4f-a1f7-6361453d995c
430,Dormi A La Venta En El Barrio Cerrado Las Praderas De Lujan,US$,95000,"Ruta Provincial 192 Km 6,5, Las Praderas, Luján, Buenos Aires Interior","data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",https://casa.mercadolibre.com.ar/MLA-1441761351-dormi-a-la-venta-en-el-barrio-cerrado-las-praderas-de-lujan-_JM#polycard_client=search-nordic&position=46&search_layout=grid&type=item&tracking_id=dde9eec9-5b52-4c4f-a1f7-6361453d995c
431,Casa 3 Amb En 1º 3º Ciudad Evita ,US$,119000,"El Viñal, Ciudad Evita, La Matanza, Bs.As. G.B.A. Oeste","data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",https://casa.mercadolibre.com.ar/MLA-1824122496-casa-3-amb-en-1-3-ciudad-evita-_JM#polycard_client=search-nordic&position=47&search_layout=grid&type=item&tracking_id=dde9eec9-5b52-4c4f-a1f7-6361453d995c
432,Casa En Zona Golf - Encantador Entorno - Construcción Solida,US$,195000,"Golf Viejo, Pinamar, Bs.As. Costa Atlántica","data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",https://casa.mercadolibre.com.ar/MLA-1627769382-casa-en-zona-golf-encantador-entorno-construccion-solida-_JM#polycard_client=search-nordic&position=48&search_layout=grid&type=item&tracking_id=dde9eec9-5b52-4c4f-a1f7-6361453d995c
433,Casa - 3 Dormitorios - Villa Warcalde,US$,138000,"Juan De Dios Correas 7100, Villa Warcalde, Córdoba",https://http2.mlstatic.com/D_NQ_NP_2X_930928-MLA78215902400_082024-E.webp,https://casa.mercadolibre.com.ar/MLA-1883967180-casa-3-dormitorios-villa-warcalde-_JM#polycard_client=search-nordic&position=1&search_layout=grid&type=item&tracking_id=c04d9c14-af12-44d1-8dc0-106c0445b47d
434,Venta!casa 4 Ambientes Con Gran Galpón Y Garage - Caseros,US$,139000,"Bartolome Hidalgo 1840, Caseros, Bs.As. G.B.A. Oeste",https://http2.mlstatic.com/D_NQ_NP_2X_871829-MLA48711588947_122021-E.webp,https://casa.mercadolibre.com.ar/MLA-1117932396-ventacasa-4-ambientes-con-gran-galpon-y-garage-caseros-_JM#polycard_client=search-nordic&position=2&search_layout=grid&type=item&tracking_id=c04d9c14-af12-44d1-8dc0-106c0445b47d
435,Duplex En Venta En Castelar Sur,US$,92000,"La Tribuna 1700, Morón, Bs.As. G.B.A. Oeste",https://http2.mlstatic.com/D_NQ_NP_2X_904312-MLA74798343049_022024-E.webp,https://casa.mercadolibre.com.ar/MLA-1674824368-duplex-en-venta-en-castelar-sur-_JM#polycard_client=search-nordic&position=3&search_layout=grid&type=item&tracking_id=c04d9c14-af12-44d1-8dc0-106c0445b47d
436,"Casa 3 Ambientes. Parque San Martin. Merlo. Zona Oeste, Buenos Aires",US$,40000,"Aguado 300, Merlo, Bs.As. G.B.A. Oeste","data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",https://casa.mercadolibre.com.ar/MLA-1883914316-casa-3-ambientes-parque-san-martin-merlo-zona-oeste-buenos-aires-_JM#polycard_client=search-nordic&position=4&search_layout=grid&type=item&tracking_id=c04d9c14-af12-44d1-8dc0-106c0445b47d
437,Casa En Venta - 2 Dormitorios 2 Baños - 363mts2 - Pinamar,US$,140000,"Avenida De Las Artes E/ De La Lisa Y De Los Escualos, Pinamar, Bs.As. Costa Atlántica","data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",https://casa.mercadolibre.com.ar/MLA-1882795632-casa-en-venta-2-dormitorios-2-banos-363mts2-pinamar-_JM#polycard_client=search-nordic&position=5&search_layout=grid&type=item&tracking_id=c04d9c14-af12-44d1-8dc0-106c0445b47d
438,Casa En Venta | Escriturable | Apto Credito | Barrio San Sebastian |  Escobar,US$,155000,"Casa EN Venta | Escriturable | Apto Credito | Barrio SAN Sebastian |  Escobar, San Sebastián, Escobar, Bs.As. G.B.A. Norte","data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",https://casa.mercadolibre.com.ar/MLA-1757286268-casa-en-venta-escriturable-apto-credito-barrio-san-sebastian-escobar-_JM#polycard_client=search-nordic&position=6&search_layout=grid&type=item&tracking_id=c04d9c14-af12-44d1-8dc0-106c0445b47d
439,Venta Casa De Tres Dormitorios Barrio El Aljibe De Manzanares - Pilar Entrega  Inmediata!!,US$,159000,"Terrada 340, B1633CLD Fatima, Provincia De Buenos Aires, Argentina, El Aljibe, Pilar, Bs.As. G.B.A. Norte","data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",https://casa.mercadolibre.com.ar/MLA-1402307337-venta-casa-de-tres-dormitorios-barrio-el-aljibe-de-manzanares-pilar-entrega-inmediata-_JM#polycard_client=search-nordic&position=7&search_layout=grid&type=item&tracking_id=c04d9c14-af12-44d1-8dc0-106c0445b47d
440,Casa Interno #300-400 - Pilar Del Este - San Ramon - 116m2 #id 16645,US$,155000,"Casa 116m - Pilar Del Este - San Ramón Id16645, Pilar Del Este, Pilar, Bs.As. G.B.A. Norte","data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",https://casa.mercadolibre.com.ar/MLA-1831632486-casa-interno-300-400-pilar-del-este-san-ramon-116m2-id-16645-_JM#polycard_client=search-nordic&position=8&search_layout=grid&type=item&tracking_id=c04d9c14-af12-44d1-8dc0-106c0445b47d
441,Casa En San Simon,US$,200000,"San Simon, Canning Village, Canning, Ezeiza, Bs.As. G.B.A. Sur","data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",https://casa.mercadolibre.com.ar/MLA-1423258877-casa-en-san-simon-_JM#polycard_client=search-nordic&position=9&search_layout=grid&type=item&tracking_id=c04d9c14-af12-44d1-8dc0-106c0445b47d
442,Casa · 133m² · 3 Ambientes ·  Cochera · Parrillero,US$,77000,"Lamadrid  Al 200, Rosario, Santa Fe","data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",https://casa.mercadolibre.com.ar/MLA-1713298894-casa-133m-3-ambientes-cochera-parrillero-_JM#polycard_client=search-nordic&position=10&search_layout=grid&type=item&tracking_id=c04d9c14-af12-44d1-8dc0-106c0445b47d
443,Casa De 3 Habitaciones ! Excelente - Apta Credito,US$,115000,"Lamadrid Al 300, Rosario, Santa Fe","data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",https://casa.mercadolibre.com.ar/MLA-1415797857-casa-de-3-habitaciones-excelente-apta-credito-_JM#polycard_client=search-nordic&position=11&search_layout=grid&type=item&tracking_id=c04d9c14-af12-44d1-8dc0-106c0445b47d
444,Villa Allende Golf Casa En Venta Estilo Campo 3 Dormitorios 1 Planta,US$,180000,"Recoletos 1100, Villa Allende, Provincia De Córdoba, Argentina, Villa Allende Golf, Villa Allende, Córdoba","data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",https://casa.mercadolibre.com.ar/MLA-1851217554-villa-allende-golf-casa-en-venta-estilo-campo-3-dormitorios-1-planta-_JM#polycard_client=search-nordic&position=12&search_layout=grid&type=item&tracking_id=c04d9c14-af12-44d1-8dc0-106c0445b47d
445,Venta Chalet 6 Ambientes Ciudad Evita.,US$,175000,"TTE IBAÑEZ CIUDAD, Ciudad Evita, La Matanza, Bs.As. G.B.A. Oeste","data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",https://casa.mercadolibre.com.ar/MLA-1741701534-venta-chalet-6-ambientes-ciudad-evita-_JM#polycard_client=search-nordic&position=13&search_layout=grid&type=item&tracking_id=c04d9c14-af12-44d1-8dc0-106c0445b47d
446,Venta Casa Dos Ambientes - Pinos De Anchorena,US$,125000,"Neuquen Al 3400, Mar Del Plata, Bs.As. Costa Atlántica","data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",https://casa.mercadolibre.com.ar/MLA-1773614674-venta-casa-dos-ambientes-pinos-de-anchorena-_JM#polycard_client=search-nordic&position=14&search_layout=grid&type=item&tracking_id=c04d9c14-af12-44d1-8dc0-106c0445b47d
447,"Casa En Venta 3 Ambientes - Francisco Alvarez, Moreno",US$,30000,"Manuel De Falla, Francisco Álvarez, Moreno, Bs.As. G.B.A. Oeste","data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",https://casa.mercadolibre.com.ar/MLA-1394213193-casa-en-venta-3-ambientes-francisco-alvarez-moreno-_JM#polycard_client=search-nordic&position=15&search_layout=grid&type=item&tracking_id=c04d9c14-af12-44d1-8dc0-106c0445b47d
448,"Casa  En Venta En San Sebastian, Escobar, G.b.a. Zona Norte",US$,200000,"San Sebastián, San Sebastián, Escobar, Bs.As. G.B.A. Norte","data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",https://casa.mercadolibre.com.ar/MLA-1749246644-casa-en-venta-en-san-sebastian-escobar-gba-zona-norte-_JM#polycard_client=search-nordic&position=16&search_layout=grid&type=item&tracking_id=c04d9c14-af12-44d1-8dc0-106c0445b47d
449,Casa En  Venta  4  Amb - Bernal Centro,US$,89000,"Casa En Venta En Bernal, Rawson Al 200, Bernal, Quilmes, Bs.As. G.B.A. Sur","data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",https://casa.mercadolibre.com.ar/MLA-1446701731-casa-en-venta-4-amb-bernal-centro-_JM#polycard_client=search-nordic&position=17&search_layout=grid&type=item&tracking_id=c04d9c14-af12-44d1-8dc0-106c0445b47d
450,"Venta Casa 4 Ambientes, Cochera Y Fondo Libre Con Piscina En Don Bosco",US$,170000,"Chiclana Al 1100, Don Bosco, Quilmes, Bs.As. G.B.A. Sur","data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",https://casa.mercadolibre.com.ar/MLA-1701788510-venta-casa-4-ambientes-cochera-y-fondo-libre-con-piscina-en-don-bosco-_JM#polycard_client=search-nordic&position=18&search_layout=grid&type=item&tracking_id=c04d9c14-af12-44d1-8dc0-106c0445b47d
451,Venta Casa 3 Ambientes Ciudad Evita.,US$,83000,"El Chingolo Y El N, Ciudad Evita, La Matanza, Bs.As. G.B.A. Oeste","data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",https://casa.mercadolibre.com.ar/MLA-1670682878-venta-casa-3-ambientes-ciudad-evita-_JM#polycard_client=search-nordic&position=19&search_layout=grid&type=item&tracking_id=c04d9c14-af12-44d1-8dc0-106c0445b47d
452,Casa En Venta Canning Barrio San Lucas,US$,199000,"Canning, Ezeiza, Bs.As. G.B.A. Sur","data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",https://casa.mercadolibre.com.ar/MLA-1896421380-casa-en-venta-canning-barrio-san-lucas-_JM#polycard_client=search-nordic&position=20&search_layout=grid&type=item&tracking_id=c04d9c14-af12-44d1-8dc0-106c0445b47d
453,"Casa En Venta - 3 Dormitorios 2 Baños - 150mts2 - Manuel B. Gonnet, La Plata",US$,95000,"504 E/ 11 Y 12, Manuel B. Gonnet, La Plata, Bs.As. G.B.A. Sur","data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",https://casa.mercadolibre.com.ar/MLA-1883047348-casa-en-venta-3-dormitorios-2-banos-150mts2-manuel-b-gonnet-la-plata-_JM#polycard_client=search-nordic&position=21&search_layout=grid&type=item&tracking_id=c04d9c14-af12-44d1-8dc0-106c0445b47d
454,Venta De Casa De Dos Dormitorios En Adrogue,US$,110000,"Murature Al 500, Adrogué, Almirante Brown, Bs.As. G.B.A. Sur","data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",https://casa.mercadolibre.com.ar/MLA-1635344810-venta-de-casa-de-dos-dormitorios-en-adrogue-_JM#polycard_client=search-nordic&position=22&search_layout=grid&type=item&tracking_id=c04d9c14-af12-44d1-8dc0-106c0445b47d
455,°°colinas De Manantiales Ii-2 Dor Con Cal. Central-dvh-2 Baños-equipado- A Estrenar°°,US$,94900,"Colinas De Manantiales, Manantiales, Córdoba","data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",https://casa.mercadolibre.com.ar/MLA-1841296252-colinas-de-manantiales-ii-2-dor-con-cal-central-dvh-2-banos-equipado-a-estrenar-_JM#polycard_client=search-nordic&position=23&search_layout=grid&type=item&tracking_id=c04d9c14-af12-44d1-8dc0-106c0445b47d
456,Casa En Venta En Pilar Del Este / Santa Elena,US$,190000,"Pilar Del Este, Pilar, Bs.As. G.B.A. Norte","data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",https://casa.mercadolibre.com.ar/MLA-1430647577-casa-en-venta-en-pilar-del-este-santa-elena-_JM#polycard_client=search-nordic&position=24&search_layout=grid&type=item&tracking_id=c04d9c14-af12-44d1-8dc0-106c0445b47d
457,Duplex En Venta En Ituzaingo Norte,US$,105000,"LAPRIDA 1200, Ituzaingó Norte, Ituzaingó, Bs.As. G.B.A. Oeste","data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",https://casa.mercadolibre.com.ar/MLA-1434891285-duplex-en-venta-en-ituzaingo-norte-_JM#polycard_client=search-nordic&position=25&search_layout=grid&type=item&tracking_id=c04d9c14-af12-44d1-8dc0-106c0445b47d
458,Casa En  Venta,US$,160000,"Peru Al 1600, Yerba Buena, Tucumán","data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",https://casa.mercadolibre.com.ar/MLA-1425651857-casa-en-venta-_JM#polycard_client=search-nordic&position=26&search_layout=grid&type=item&tracking_id=c04d9c14-af12-44d1-8dc0-106c0445b47d
459,Venta Aranjuez Cc Casa Con Vista Al Golf,US$,185000,"Aranjuez Cc, Aranjuez, Escobar, Bs.As. G.B.A. Norte","data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",https://casa.mercadolibre.com.ar/MLA-1856341182-venta-aranjuez-cc-casa-con-vista-al-golf-_JM#polycard_client=search-nordic&position=27&search_layout=grid&type=item&tracking_id=c04d9c14-af12-44d1-8dc0-106c0445b47d
460,Casa En Venta En Canning Barrio Don Joaquin,US$,195000,"Ruta 58 Km 9, Canning, Esteban Echeverría, Bs.As. G.B.A. Sur","data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",https://casa.mercadolibre.com.ar/MLA-1885161096-casa-en-venta-en-canning-barrio-don-joaquin-_JM#polycard_client=search-nordic&position=28&search_layout=grid&type=item&tracking_id=c04d9c14-af12-44d1-8dc0-106c0445b47d
461,Casa En Santa Fe,US$,73000,"9 De Julio  Al 4500, Santa Fe Capital, Santa Fe","data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",https://casa.mercadolibre.com.ar/MLA-1618142034-casa-en-santa-fe-_JM#polycard_client=search-nordic&position=29&search_layout=grid&type=item&tracking_id=c04d9c14-af12-44d1-8dc0-106c0445b47d
462,Casa En  Venta,US$,165000,"Díaz Vélez  Al 3100, Olivos, Vicente López, Bs.As. G.B.A. Norte","data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",https://casa.mercadolibre.com.ar/MLA-1686625762-casa-en-venta-_JM#polycard_client=search-nordic&position=30&search_layout=grid&type=item&tracking_id=c04d9c14-af12-44d1-8dc0-106c0445b47d
463,"Venta Casa En Aranjuez Sobre Lote Único De 600 M, 5 Ambiente",US$,180000,"Aranjuez, Escobar, Aranjuez, Escobar, Bs.As. G.B.A. Norte","data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",https://casa.mercadolibre.com.ar/MLA-1852381082-venta-casa-en-aranjuez-sobre-lote-unico-de-600-m-5-ambiente-_JM#polycard_client=search-nordic&position=31&search_layout=grid&type=item&tracking_id=c04d9c14-af12-44d1-8dc0-106c0445b47d
464,Casa - 3 Dormitorios - Valle Del Golf,US$,195000,"Ruta Provincial C45 45, Valle Del Golf, Córdoba","data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",https://casa.mercadolibre.com.ar/MLA-1439822865-casa-3-dormitorios-valle-del-golf-_JM#polycard_client=search-nordic&position=32&search_layout=grid&type=item&tracking_id=c04d9c14-af12-44d1-8dc0-106c0445b47d
465,"Dúplex Cuatro Ambientes Con Cochera, Bernal.",US$,173000,"Cramer 700, Bernal, Quilmes, Bs.As. G.B.A. Sur","data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",https://casa.mercadolibre.com.ar/MLA-1856257486-duplex-cuatro-ambientes-con-cochera-bernal-_JM#polycard_client=search-nordic&position=33&search_layout=grid&type=item&tracking_id=c04d9c14-af12-44d1-8dc0-106c0445b47d
466,"Casa En  Venta En Barrio El Aljibe, Manzanares",US$,118000,"EL Aljibel Townhouses, El Aljibe, Pilar, Bs.As. G.B.A. Norte","data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",https://casa.mercadolibre.com.ar/MLA-1750129994-casa-en-venta-en-barrio-el-aljibe-manzanares-_JM#polycard_client=search-nordic&position=34&search_layout=grid&type=item&tracking_id=c04d9c14-af12-44d1-8dc0-106c0445b47d
467,Barrio Privado - Puertos Del Lago,US$,96000,"Puertos, Puertos, Escobar, Bs.As. G.B.A. Norte","data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",https://casa.mercadolibre.com.ar/MLA-1685700456-barrio-privado-puertos-del-lago-_JM#polycard_client=search-nordic&position=35&search_layout=grid&type=item&tracking_id=c04d9c14-af12-44d1-8dc0-106c0445b47d
468,Venta Casa  3 Ambientes San Justo,US$,170000,"OMBU 3535. Entre Eizaguirre, Dr. E. Y Paraguay, San Justo, La Matanza, Bs.As. G.B.A. Oeste","data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",https://casa.mercadolibre.com.ar/MLA-1610633882-venta-casa-3-ambientes-san-justo-_JM#polycard_client=search-nordic&position=36&search_layout=grid&type=item&tracking_id=c04d9c14-af12-44d1-8dc0-106c0445b47d
469,Venta Casa 3 Amb Tipo Duplex Hurlingham A Estrenar,US$,167000,"Julián Aguirre 1900, Hurlingham, Bs.As. G.B.A. Oeste","data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",https://casa.mercadolibre.com.ar/MLA-1887738534-venta-casa-3-amb-tipo-duplex-hurlingham-a-estrenar-_JM#polycard_client=search-nordic&position=37&search_layout=grid&type=item&tracking_id=c04d9c14-af12-44d1-8dc0-106c0445b47d
470,"Triplex Complejo Cerrado En Villa Castells, Gonnet",US$,150000,"Calle 6 Entre 500 Y 501 0, La Plata, Bs.As. G.B.A. Sur","data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",https://casa.mercadolibre.com.ar/MLA-1797127986-triplex-complejo-cerrado-en-villa-castells-gonnet-_JM#polycard_client=search-nordic&position=38&search_layout=grid&type=item&tracking_id=c04d9c14-af12-44d1-8dc0-106c0445b47d
471,Venta Casa 3 Amb Palomar Con Patio Y Cochera ,US$,129900,"Cacique Namuncurá 1700, El Palomar, Morón, Bs.As. G.B.A. Oeste","data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",https://casa.mercadolibre.com.ar/MLA-1878534358-venta-casa-3-amb-palomar-con-patio-y-cochera-_JM#polycard_client=search-nordic&position=39&search_layout=grid&type=item&tracking_id=c04d9c14-af12-44d1-8dc0-106c0445b47d
472,Venta Casa 5 Ambientes 157 M2 Sobre Lote 975 M2 En Barrio Norte Villa La Angostura,US$,190000,"Cacique Antriao Esq Pehuenches, Villa La Angostura, Villa La Angostura, Neuquén","data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",https://casa.mercadolibre.com.ar/MLA-1434954409-venta-casa-5-ambientes-157-m2-sobre-lote-975-m2-en-barrio-norte-villa-la-angostura-_JM#polycard_client=search-nordic&position=40&search_layout=grid&type=item&tracking_id=c04d9c14-af12-44d1-8dc0-106c0445b47d
473,Venta Casa 2 Dormitorios Jardin Parrilla Cocheras Altura Pel,US$,100000,"Pasaje Español Al 5800. Entre Roullión Y Solís, Azcuénaga, Rosario, Santa Fe","data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",https://casa.mercadolibre.com.ar/MLA-1437793159-venta-casa-2-dormitorios-jardin-parrilla-cocheras-altura-pel-_JM#polycard_client=search-nordic&position=41&search_layout=grid&type=item&tracking_id=c04d9c14-af12-44d1-8dc0-106c0445b47d
474,Casa En Venta   Yapeyu 3 Dorm,US$,59900,"25 De Mayo  Al 2400, Yapeyú, Córdoba","data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",https://casa.mercadolibre.com.ar/MLA-1776056078-casa-en-venta-yapeyu-3-dorm-_JM#polycard_client=search-nordic&position=42&search_layout=grid&type=item&tracking_id=c04d9c14-af12-44d1-8dc0-106c0445b47d
475,Venta Casa Pasillo De 2 Dormitorios En Barrio España Y Hospitales,US$,51000,"Laprida  Al 3100, España Y Hospitales, Rosario, Santa Fe","data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",https://casa.mercadolibre.com.ar/MLA-1809641052-venta-casa-pasillo-de-2-dormitorios-en-barrio-espana-y-hospitales-_JM#polycard_client=search-nordic&position=43&search_layout=grid&type=item&tracking_id=c04d9c14-af12-44d1-8dc0-106c0445b47d
476,Casa En Venta - 3 Dormitorios 2 Baños 1 Cochera - 138mts2 - Lisandro Olmos Etcheverry,US$,159000,"Barrio Nuevos Aires -  44 E/ 161 Y 163, Lisandro Olmos, La Plata, Bs.As. G.B.A. Sur","data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",https://casa.mercadolibre.com.ar/MLA-1886608096-casa-en-venta-3-dormitorios-2-banos-1-cochera-138mts2-lisandro-olmos-etcheverry-_JM#polycard_client=search-nordic&position=44&search_layout=grid&type=item&tracking_id=c04d9c14-af12-44d1-8dc0-106c0445b47d
477,"Oportunidad Casa En  Venta. 4 Ambientes. Pileta. Barrio San Roque, Comarcas De Lujan",US$,190000,"Ruta 6  Km 155, Lujan, Luján, Buenos Aires Interior","data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",https://casa.mercadolibre.com.ar/MLA-1892439074-oportunidad-casa-en-venta-4-ambientes-pileta-barrio-san-roque-comarcas-de-lujan-_JM#polycard_client=search-nordic&position=45&search_layout=grid&type=item&tracking_id=c04d9c14-af12-44d1-8dc0-106c0445b47d
478,Casa Duplex 5 Ambientes. Dueño Directo ,US$,189000,"Luis María Drago 1400, Villa Adelina, San Isidro, Bs.As. G.B.A. Norte","data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",https://casa.mercadolibre.com.ar/MLA-1885907322-casa-duplex-5-ambientes-dueno-directo-_JM#polycard_client=search-nordic&position=46&search_layout=grid&type=item&tracking_id=c04d9c14-af12-44d1-8dc0-106c0445b47d
479,Dúplex En Venta - 2 Dormitorios 2 Baños - Cochera - 130mts2 - La Plata,US$,75000,"12 Y 74, La Plata, Bs.As. G.B.A. Sur","data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",https://casa.mercadolibre.com.ar/MLA-1853005824-duplex-en-venta-2-dormitorios-2-banos-cochera-130mts2-la-plata-_JM#polycard_client=search-nordic&position=47&search_layout=grid&type=item&tracking_id=c04d9c14-af12-44d1-8dc0-106c0445b47d
